venta_id,cliente_id,producto_id,fecha_venta,cantidad,precio_unitario,total,canal,sucursal_id,vendedor
VEN004154,CLI01202,PROD0299,2025-06-07,9,14557.94,131021.46,,SUC003,L. Pérez
VEN004155,CLI01150,PROD0204,2023-11-05,10,5348.46,53484.6,Marketplace,SUC004,L. Pérez
VEN004156,CLI00883,PROD0013,2025-02-23,1,7913.74,7913.74,,SUC003,L. Pérez
VEN004157,CLI00709,PROD0033,2023-06-28,6,9460.61,56763.66,Marketplace,SUC010,C. Vargas
VEN004158,CLI00744,PROD0039,2024-02-16,10,14556.36,145563.6,Marketplace,SUC009,L. Pérez
VEN004159,CLI01205,PROD0172,2023-05-18,4,3433.26,13733.04,Tienda,SUC008,M. Rojas
VEN004160,CLI00548,PROD0129,2025-12-21,6,12483.53,74901.18,,SUC001,A. Torres
VEN004161,CLI01009,PROD0217,2024-07-04,3,1661.24,3436.77,Marketplace,SUC002,C. Vargas
VEN004162,CLI00568,PROD0350,2023-06-07,7,3425.93,23981.51,Call Center,SUC003,C. Vargas
VEN004163,CLI00687,PROD0128,2023-10-17,3,11227.37,33682.11,Tienda,SUC999,L. Pérez
VEN004164,CLI00921,PROD0021,2023-07-14,9,1305.33,11747.97,Online,SUC002,L. Pérez
VEN004165,CLI01082,PROD0056,2026-04-08,3,5095.05,15285.15,,SUC008,A. Torres
VEN004166,CLI01144,PROD0275,2023-03-31,5,12929.11,64645.55,Distribuidor,SUC010,L. Pérez
VEN004167,CLI00505,PROD0230,2026-02-08,5,9910.93,49554.65,,SUC999,A. Torres
VEN004168,CLI00279,PROD0206,2023-08-14,9,8569.37,77124.33,Marketplace,SUC010,M. Rojas
VEN004169,CLI00017,PROD0008,2023-02-07,9,5690.78,51217.02,Call Center,SUC009,
VEN004170,CLI00025,PROD0169,2023-03-27,9,4862.72,43764.48,Distribuidor,SUC002,L. Pérez
VEN004171,CLI00033,PROD0099,2024-08-01,4,13694.9,54779.6,,SUC001,L. Pérez
VEN004172,CLI00069,PROD0284,2023-04-09,2,7624.48,15248.96,Call Center,SUC007,M. Rojas
VEN004173,CLI00699,PROD0329,2025-06-03,9,14204.59,127841.31,Distribuidor,SUC010,A. Torres
VEN004174,CLI00378,PROD0055,2023-05-21,4,6998.21,27992.84,Online,SUC007,C. Vargas
VEN004175,CLI01165,PROD0156,2023-02-15,7,3797.53,26582.71,Tienda,SUC999,A. Torres
VEN004176,CLI00330,PROD0149,2025-07-06,7,498.2,3487.4,Marketplace,SUC005,M. Rojas
VEN004177,CLI01036,PROD0059,2024-12-11,3,5213.52,15640.56,Distribuidor,SUC009,M. Rojas
VEN004178,CLI00813,PROD0082,2024-07-01,1,2312.33,2312.33,Distribuidor,SUC009,
VEN004179,CLI00540,PROD0300,2023-06-03,6,13656.68,81940.08,Tienda,SUC007,A. Torres
VEN004180,CLI01186,PROD0077,2024-05-16,1,4329.94,4329.94,Tienda,SUC002,L. Pérez
VEN004181,CLI00887,PROD0190,2024-12-25,7,11360.64,79524.48,Marketplace,SUC002,C. Vargas
VEN004182,CLI00801,PROD0182,2025-11-15,8,1806.23,14449.84,,SUC002,M. Rojas
VEN004183,CLI00047,PROD0147,2024-12-08,0,11446.2,0.0,Online,SUC005,M. Rojas
VEN004184,CLI01027,PROD0292,2024-08-18,7,258.55,1809.85,,SUC002,C. Vargas
VEN004185,CLI00555,PROD0181,2025-12-18,1,13062.38,13062.38,Marketplace,SUC003,
VEN004186,CLI00662,PROD0098,2023-09-18,3,2293.82,6881.46,Tienda,SUC001,C. Vargas
VEN004187,CLI00303,PROD0139,2025-09-28,9,11596.56,104369.04,Marketplace,SUC005,A. Torres
VEN004188,CLI00382,PROD0212,2024-03-21,2,9513.46,19026.92,,SUC010,L. Pérez
VEN004189,CLI00744,PROD0251,2024-10-18,5,12782.67,63913.35,Distribuidor,SUC007,A. Torres
VEN004190,CLI01033,PROD0007,2025-10-29,6,6409.82,38458.92,Tienda,SUC010,M. Rojas
VEN004191,CLI00640,PROD0019,2024-03-25,9,12731.04,114579.36,Call Center,SUC005,L. Pérez
VEN004192,CLI00289,PROD0346,2025-11-20,8,14659.62,117276.96,Distribuidor,SUC006,
VEN004193,CLI01118,PROD0262,2023-12-19,2,10568.87,21137.74,Online,SUC007,
VEN004194,CLI00785,PROD0191,2024-02-06,7,14391.66,100741.62,Tienda,SUC006,
VEN004195,CLI00850,PROD0073,2025-06-11,8,14845.72,118765.76,,SUC003,M. Rojas
VEN004196,CLI00492,PROD0213,2024-04-28,9,10256.52,92308.68,Online,SUC003,C. Vargas
VEN004197,CLI00698,PROD0119,2023-09-09,5,4861.59,24307.95,Distribuidor,SUC004,
VEN004198,CLI00706,PROD0174,2026-02-22,8,11586.29,92690.32,,SUC001,M. Rojas
VEN004199,CLI00275,PROD0264,2023-06-30,1,10364.96,10364.96,Marketplace,SUC008,A. Torres
VEN004200,CLI00055,PROD0216,2026-03-01,3,7634.56,22903.68,Call Center,SUC006,A. Torres
VEN004201,CLI00274,PROD0198,2024-08-09,10,12726.18,127261.8,Call Center,SUC008,M. Rojas
VEN004202,CLI00748,PROD0342,2024-07-22,4,5234.48,20937.92,Online,SUC999,L. Pérez
VEN004203,CLI00506,PROD0319,2023-03-04,2,14251.99,28503.98,,SUC004,M. Rojas
VEN004204,CLI00489,PROD0064,2025-06-02,9,4158.06,37422.54,,SUC007,C. Vargas
VEN004205,CLI01174,PROD0327,2025-05-19,1,3254.42,3254.42,Marketplace,SUC999,C. Vargas
VEN004206,CLI00527,PROD0241,2023-10-06,8,3049.71,24397.68,Online,SUC002,A. Torres
VEN004207,CLI00126,PROD0152,2026-02-03,1,1730.54,1730.54,Tienda,SUC009,L. Pérez
VEN004208,CLI00506,PROD0240,2023-12-22,9,10887.41,97986.69,Marketplace,SUC001,A. Torres
VEN004209,CLI01119,PROD0229,2025-09-01,8,9624.3,76994.4,Distribuidor,SUC006,M. Rojas
VEN004210,CLI00386,PROD0145,2023-09-30,3,12162.03,36486.09,Call Center,SUC004,
VEN004211,CLI00463,PROD0316,2023-10-02,3,7412.21,22236.63,Call Center,SUC003,L. Pérez
VEN004212,CLI01009,PROD0245,2024-01-07,8,13527.72,108221.76,Marketplace,SUC008,L. Pérez
VEN004213,CLI00742,PROD0229,2023-04-09,6,9624.3,57745.8,Tienda,SUC002,
VEN004214,CLI01077,PROD0177,2023-07-10,3,1374.17,4122.51,Online,SUC005,
VEN004215,CLI00633,PROD0222,2024-04-10,1,2075.36,2075.36,,SUC007,M. Rojas
VEN004216,CLI01088,PROD0118,2025-03-22,10,341.22,3412.2,,SUC009,C. Vargas
VEN004217,CLI01111,PROD0259,2023-12-28,5,7982.29,39911.45,Online,SUC999,L. Pérez
VEN004218,CLI00947,PROD0170,2026-02-21,10,8930.07,89300.7,Tienda,SUC006,
VEN004219,CLI00638,PROD0229,2023-04-25,8,9624.3,76994.4,Marketplace,SUC010,M. Rojas
VEN004220,CLI01208,PROD0091,2027-04-05,9,8936.7,80430.3,,SUC999,A. Torres
VEN004221,CLI00308,PROD0163,2025-04-14,5,14627.56,73137.8,Online,SUC007,C. Vargas
VEN004222,CLI00594,PROD0211,2025-07-15,8,13192.01,105536.08,Distribuidor,SUC999,A. Torres
VEN004223,CLI01065,PROD0292,2025-06-08,9,258.55,2326.95,Tienda,SUC007,A. Torres
VEN004224,CLI00461,PROD0294,2024-08-18,6,12455.18,74731.08,,SUC006,
VEN004225,CLI00277,PROD0034,2026-02-21,2,2847.32,5694.64,Call Center,SUC008,M. Rojas
VEN004226,CLI00471,PROD0324,2023-04-16,6,4939.52,29637.12,Online,SUC010,L. Pérez
VEN004227,CLI00944,PROD0110,2025-09-25,8,13405.84,107246.72,Distribuidor,SUC007,M. Rojas
VEN004228,CLI00822,PROD0346,2025-10-31,4,14659.62,58638.48,Distribuidor,SUC007,L. Pérez
VEN004229,CLI00599,PROD0289,2025-10-07,10,4736.45,47364.5,,SUC008,
VEN004230,CLI00176,PROD0246,2023-11-11,9,3153.87,28384.83,Tienda,SUC001,A. Torres
VEN004231,CLI01127,PROD0331,2023-02-17,2,797.92,1595.84,Online,SUC002,L. Pérez
VEN004232,CLI00365,PROD0259,2025-05-02,7,7982.29,55876.03,Distribuidor,SUC001,C. Vargas
VEN004233,CLI00374,PROD0164,2024-10-24,2,1642.97,3285.94,Distribuidor,SUC006,A. Torres
VEN004234,CLI00519,PROD0299,2025-03-25,1,14557.94,15315.68,Marketplace,SUC002,A. Torres
VEN004235,CLI01048,PROD0005,2024-06-27,1,10044.03,10044.03,,SUC006,
VEN004236,CLI00991,PROD0094,2023-11-17,5,9569.6,47848.0,,SUC003,C. Vargas
VEN004237,CLI00601,PROD0302,2025-05-17,7,8471.31,59299.17,Call Center,SUC999,M. Rojas
VEN004238,CLI00610,PROD0265,2023-04-02,4,7118.56,28474.24,Call Center,SUC002,C. Vargas
VEN004239,CLI00255,PROD0301,2023-11-15,8,13532.74,108261.92,,SUC006,A. Torres
VEN004240,CLI00369,PROD0335,2024-06-08,4,6855.91,27423.64,Tienda,SUC004,L. Pérez
VEN004241,CLI00476,PROD0222,2025-02-03,8,2075.36,16602.88,,SUC008,C. Vargas
VEN004242,CLI93484,PROD0228,2023-09-24,5,14251.97,71259.85,Marketplace,SUC006,
VEN004243,CLI00988,PROD0166,2024-02-28,1,7899.43,7899.43,,SUC002,A. Torres
VEN004244,CLI00614,PROD0332,2025-06-15,10,5552.34,55523.4,Distribuidor,SUC002,L. Pérez
VEN004245,CLI00003,PROD0241,2023-06-03,8,3049.71,24397.68,,SUC999,M. Rojas
VEN004246,CLI01045,PROD0016,2023-06-24,7,7128.05,49896.35,,SUC010,
VEN004247,CLI00073,PROD9862,2025-03-18,5,14061.3,70306.5,Marketplace,SUC007,
VEN004248,CLI01019,PROD0343,2025-08-29,5,11287.31,56436.55,Tienda,SUC002,C. Vargas
VEN004249,CLI00246,PROD0088,2024-04-16,5,1599.16,7995.8,Call Center,SUC007,C. Vargas
VEN004250,CLI01025,PROD0337,2023-04-14,4,2666.59,10666.36,Tienda,SUC003,L. Pérez
VEN004251,CLI00404,PROD0199,2025-01-31,10,12061.22,120612.2,,SUC003,L. Pérez
VEN004252,CLI00668,PROD0273,2025-02-16,8,5067.74,40541.92,Marketplace,SUC004,L. Pérez
VEN004253,CLI00022,PROD0243,2023-07-11,9,7951.92,71567.28,,SUC001,C. Vargas
VEN004254,CLI00361,PROD0268,2024-09-01,4,4420.62,17682.48,Marketplace,SUC007,L. Pérez
VEN004255,CLI00851,PROD0348,2024-01-11,2,10275.96,20551.92,,SUC007,A. Torres
VEN004256,CLI00534,PROD0313,2024-02-24,10,4932.83,49328.3,,SUC007,M. Rojas
VEN004257,CLI00220,PROD0294,2023-12-27,7,12455.18,87186.26,Marketplace,SUC006,C. Vargas
VEN004258,CLI00611,PROD0131,2026-04-03,4,14614.7,58458.8,Online,SUC010,L. Pérez
VEN004259,CLI00131,PROD0323,2024-11-20,10,4257.19,42571.9,Marketplace,SUC007,M. Rojas
VEN004260,CLI00034,PROD0032,2024-02-16,7,8822.97,61760.79,Marketplace,SUC003,A. Torres
VEN004261,CLI00111,PROD0184,2025-03-07,2,11178.58,22357.16,Call Center,SUC001,C. Vargas
VEN004262,CLI01046,PROD0237,2024-09-07,1,8343.51,8343.51,Distribuidor,SUC002,A. Torres
VEN004263,CLI00419,PROD0335,2024-02-05,6,6855.91,41135.46,,SUC008,M. Rojas
VEN004264,CLI00852,PROD0187,2025-09-15,3,3180.25,9540.75,,SUC003,
VEN004265,CLI00650,PROD0298,2025-03-14,9,9006.78,81061.02,Marketplace,SUC008,C. Vargas
VEN004266,CLI00126,PROD0172,2024-09-02,6,3433.26,20599.56,Distribuidor,SUC010,
VEN004267,CLI00076,PROD0243,2024-01-09,2,7951.92,15903.84,,SUC010,
VEN004268,CLI00787,PROD0312,2023-07-16,10,4763.27,47632.7,Call Center,SUC005,
VEN004269,CLI00375,PROD0245,2023-04-12,1,13527.72,13527.72,,SUC003,
VEN004270,CLI00507,PROD0112,2024-03-10,2,11454.65,22909.3,Tienda,SUC007,
VEN004271,CLI01172,PROD0100,2024-06-20,8,6007.44,48059.52,Marketplace,SUC001,M. Rojas
VEN004272,CLI00132,PROD0128,2026-01-21,0,11227.37,0.0,Distribuidor,SUC005,A. Torres
VEN004273,CLI00737,PROD0256,2023-06-21,8,8297.81,66382.48,,SUC003,
VEN004274,CLI00139,PROD0270,2023-12-20,5,10522.7,52613.5,,SUC999,L. Pérez
VEN004275,CLI00130,PROD0303,2025-04-27,6,7389.56,44337.36,Online,SUC008,C. Vargas
VEN004276,CLI00747,PROD0173,2023-11-17,9,2179.01,19611.09,Tienda,SUC004,L. Pérez
VEN004277,CLI00741,PROD0067,2024-10-23,9,3354.81,30193.29,Distribuidor,SUC008,A. Torres
VEN004278,CLI00896,PROD0100,2023-11-06,1,6007.44,6007.44,Tienda,SUC009,M. Rojas
VEN004279,CLI00457,PROD0121,2023-10-22,6,14125.34,84752.04,Distribuidor,SUC008,
VEN004280,CLI01020,PROD0054,2024-02-02,6,5089.88,30539.28,Call Center,SUC010,C. Vargas
VEN004281,CLI00616,PROD0249,2025-04-20,3,13197.69,39593.07,Distribuidor,SUC999,L. Pérez
VEN004282,CLI01022,PROD0137,2024-07-21,7,1558.4,10908.8,,SUC006,L. Pérez
VEN004283,CLI00070,PROD0233,2025-11-30,3,12260.03,36780.09,Tienda,SUC002,A. Torres
VEN004284,CLI00252,PROD0282,2023-04-11,6,14614.15,87684.9,Distribuidor,SUC009,A. Torres
VEN004285,CLI01106,PROD0246,2024-09-27,6,2045.45,12272.7,Call Center,SUC001,L. Pérez
VEN004286,CLI01112,PROD0057,2024-10-17,1,6729.21,6729.21,Distribuidor,SUC001,A. Torres
VEN004287,CLI00004,PROD0288,2025-05-11,9,10920.88,98287.92,Marketplace,SUC010,C. Vargas
VEN004288,CLI00533,PROD0130,2025-06-10,8,11862.56,94900.48,Online,SUC010,M. Rojas
VEN004289,CLI00915,PROD0273,2025-05-24,9,5067.74,45609.66,Marketplace,SUC004,C. Vargas
VEN004290,CLI00606,PROD0199,2024-05-11,6,12061.22,72367.32,Tienda,SUC004,L. Pérez
VEN004291,CLI00910,PROD0227,2026-03-21,5,7883.57,39417.85,Marketplace,SUC004,M. Rojas
VEN004292,CLI00983,PROD0296,2023-11-16,3,9136.87,27410.61,,SUC007,M. Rojas
VEN004293,CLI01029,PROD0059,2023-06-02,10,5213.52,52135.2,Call Center,SUC001,M. Rojas
VEN004294,CLI00448,PROD0249,2024-02-28,5,13197.69,65988.45,Distribuidor,SUC999,C. Vargas
VEN004295,CLI00502,PROD0148,2023-04-13,6,2627.68,15766.08,Call Center,SUC003,A. Torres
VEN004296,CLI00594,PROD0005,2023-01-08,6,10044.03,60264.18,Call Center,SUC008,M. Rojas
VEN004297,CLI00854,PROD0014,2025-09-06,10,9121.28,91212.8,,SUC010,C. Vargas
VEN004298,CLI00336,PROD0305,2024-07-06,2,12381.31,24762.62,Call Center,SUC010,C. Vargas
VEN004299,CLI00924,PROD0121,2025-02-12,7,14125.34,98877.38,Online,SUC010,
VEN004300,CLI00650,PROD0298,2026-02-14,2,9006.78,18013.56,Online,SUC008,L. Pérez
VEN004301,CLI00993,PROD0119,2025-06-11,7,4861.59,34031.13,Call Center,SUC004,
VEN004302,CLI00904,PROD0331,2025-12-15,9,797.92,7181.28,Call Center,SUC009,C. Vargas
VEN004303,CLI00614,PROD0260,2024-12-10,10,13806.57,138065.7,,SUC006,C. Vargas
VEN004304,CLI00239,PROD0126,2026-01-01,2,13067.34,26134.68,Call Center,SUC005,L. Pérez
VEN004305,CLI00800,PROD0034,2024-05-12,7,2847.32,19931.24,Distribuidor,SUC006,M. Rojas
VEN004306,CLI00695,PROD0246,2025-09-16,5,2413.48,12067.4,Call Center,SUC004,C. Vargas
VEN004307,CLI00324,PROD0041,2025-07-21,3,1150.19,2827.16,Marketplace,SUC006,C. Vargas
VEN004308,CLI00149,PROD0318,2026-01-27,2,8387.38,16774.76,Distribuidor,SUC009,C. Vargas
VEN004309,CLI00681,PROD0192,2026-01-06,8,8096.9,64775.2,Tienda,SUC003,M. Rojas
VEN004310,CLI00083,PROD0328,2024-10-24,1,4594.82,4594.82,Distribuidor,SUC001,L. Pérez
VEN004311,CLI00588,PROD0180,2025-06-16,2,8886.71,17773.42,Tienda,SUC007,L. Pérez
VEN004312,CLI01128,PROD0187,2023-03-08,5,3180.25,15901.25,Call Center,SUC010,A. Torres
VEN004313,CLI01171,PROD0115,2024-09-12,5,11841.79,59208.95,Tienda,SUC005,C. Vargas
VEN004314,CLI00258,PROD0337,2023-07-31,8,2666.59,21332.72,Tienda,SUC004,
VEN004315,CLI00480,PROD0127,2025-04-12,1,2802.89,2802.89,Call Center,SUC004,M. Rojas
VEN004316,CLI00762,PROD0100,2025-08-25,6,6007.44,36044.64,Call Center,SUC010,
VEN004317,CLI00042,PROD0293,2023-11-17,7,5899.81,41298.67,Distribuidor,SUC003,A. Torres
VEN004318,CLI00827,PROD0001,2025-09-30,9,9563.34,86070.06,Distribuidor,SUC008,L. Pérez
VEN004319,CLI00964,PROD0259,2023-10-27,9,7982.29,71840.61,,SUC008,M. Rojas
VEN004320,CLI00953,PROD0218,2023-04-08,4,2371.03,9484.12,Distribuidor,SUC008,C. Vargas
VEN004321,CLI00450,PROD0298,2024-05-21,9,9006.78,81061.02,Marketplace,SUC007,C. Vargas
VEN004322,CLI00056,PROD0292,2026-03-12,8,258.55,2068.4,Marketplace,SUC009,L. Pérez
VEN004323,CLI00687,PROD0006,2024-08-21,1,2240.05,2240.05,Call Center,SUC006,A. Torres
VEN004324,CLI00909,PROD0072,2025-03-29,10,2542.68,25426.8,Tienda,SUC010,A. Torres
VEN004325,CLI00168,PROD0009,2024-04-18,8,13255.12,106040.96,,SUC003,M. Rojas
VEN004326,CLI00829,PROD0183,2025-07-07,3,5242.2,15726.6,Distribuidor,SUC003,L. Pérez
VEN004327,CLI00594,PROD0198,2023-02-02,4,12726.18,50904.72,Call Center,SUC010,L. Pérez
VEN004328,CLI00161,PROD0180,2025-10-20,7,8886.71,62206.97,Online,SUC002,C. Vargas
VEN004329,CLI00906,PROD0164,2025-06-24,4,2941.07,11764.28,Tienda,SUC005,L. Pérez
VEN004330,CLI01134,PROD0047,2026-02-06,10,2860.16,28601.6,Marketplace,SUC999,A. Torres
VEN004331,CLI01037,PROD0344,2024-09-14,9,13277.35,119496.15,Online,SUC008,L. Pérez
VEN004332,CLI00646,PROD0103,2023-01-05,9,13596.81,122371.29,Call Center,SUC004,C. Vargas
VEN004333,CLI00694,PROD0317,2023-10-18,8,12224.74,97797.92,Marketplace,SUC009,M. Rojas
VEN004334,CLI00760,PROD0018,2023-02-19,8,10673.33,85386.64,Call Center,SUC002,M. Rojas
VEN004335,CLI00094,PROD0210,2025-04-30,10,10461.41,104614.1,Marketplace,SUC003,A. Torres
VEN004336,CLI00264,PROD0274,2024-10-12,2,8308.12,16616.24,Marketplace,SUC009,M. Rojas
VEN004337,CLI01133,PROD0231,2024-01-11,1,2381.14,2381.14,Marketplace,SUC009,L. Pérez
VEN004338,CLI00460,PROD0231,2026-02-14,10,2381.14,23811.4,Tienda,SUC002,L. Pérez
VEN004339,CLI01175,PROD0088,2023-06-22,5,1599.16,7995.8,Tienda,SUC008,A. Torres
VEN004340,CLI00982,PROD0124,2025-05-22,1,12373.44,12373.44,,SUC004,
VEN004341,CLI00073,PROD0271,2025-12-22,6,5027.14,30162.84,Tienda,SUC001,C. Vargas
VEN004342,CLI01146,PROD0134,2024-02-23,9,8642.33,77780.97,Marketplace,SUC009,A. Torres
VEN004343,CLI92652,PROD0227,2026-01-02,4,7883.57,31534.28,Marketplace,SUC007,L. Pérez
VEN004344,CLI00848,PROD0024,2025-08-30,7,2825.6,19779.2,Marketplace,SUC006,L. Pérez
VEN004345,CLI01156,PROD0183,2024-05-13,8,5242.2,41937.6,,SUC006,L. Pérez
VEN004346,CLI00206,PROD0002,2025-06-24,6,10953.38,65720.28,Marketplace,SUC999,M. Rojas
VEN004347,CLI00725,PROD0007,2023-03-22,5,6409.82,32049.1,Tienda,SUC006,
VEN004348,CLI01029,PROD0281,2023-02-22,2,7064.7,14129.4,,SUC009,L. Pérez
VEN004349,CLI00667,PROD0271,2023-11-06,8,5027.14,40217.12,Tienda,SUC006,C. Vargas
VEN004350,CLI01032,PROD0150,2025-08-25,6,5007.15,30042.9,,SUC003,A. Torres
VEN004351,CLI01079,PROD0011,2024-08-13,3,12998.77,38996.31,Online,SUC001,L. Pérez
VEN004352,CLI00176,PROD0190,2025-08-14,1,11360.64,11360.64,,SUC005,
VEN004353,CLI00502,PROD0060,2025-02-15,7,4932.5,34527.5,Online,SUC009,A. Torres
VEN004354,CLI00877,PROD0349,2023-06-26,2,7870.66,15741.32,Call Center,SUC999,L. Pérez
VEN004355,CLI00784,PROD0224,2024-04-18,2,14884.7,29769.4,,SUC005,A. Torres
VEN004356,CLI00565,PROD0226,2023-04-03,6,755.75,4534.5,Online,SUC001,L. Pérez
VEN004357,CLI00688,PROD0283,2023-03-11,5,2863.57,14317.85,,SUC009,
VEN004358,CLI00283,PROD0067,2023-02-17,8,3354.81,26838.48,Marketplace,SUC010,
VEN004359,CLI00077,PROD0334,2024-09-27,7,11176.69,78236.83,Distribuidor,SUC005,
VEN004360,CLI00496,PROD0171,2024-12-14,7,5899.01,41293.07,,SUC999,
VEN004361,CLI00084,PROD0348,2025-03-17,0,10275.96,0.0,Tienda,SUC009,M. Rojas
VEN004362,CLI00827,PROD0150,2023-10-14,8,5007.15,40057.2,Tienda,SUC005,L. Pérez
VEN004363,CLI00667,PROD0262,2025-09-19,2,10568.87,21137.74,Online,SUC009,M. Rojas
VEN004364,CLI00483,PROD0179,2024-08-30,2,12552.63,25105.26,,SUC999,M. Rojas
VEN004365,CLI00534,PROD0140,2025-04-13,10,5737.23,57372.3,Marketplace,SUC004,
VEN004366,CLI00073,PROD0021,2024-06-16,1,1305.33,1305.33,Call Center,SUC004,
VEN004367,CLI01124,PROD0010,2026-01-31,5,6652.62,33263.1,Distribuidor,SUC007,C. Vargas
VEN004368,CLI00340,PROD0162,2024-09-09,2,3979.81,7959.62,Online,SUC999,
VEN004369,CLI00772,PROD0057,2023-04-15,8,6729.21,53833.68,Distribuidor,SUC010,
VEN004370,CLI00918,PROD0108,2025-10-16,2,4963.16,9926.32,Online,SUC010,
VEN004371,CLI00237,PROD0204,2025-12-28,7,5348.46,37439.22,Distribuidor,SUC002,M. Rojas
VEN004372,CLI00037,PROD0118,2024-08-25,9,341.22,3070.98,Marketplace,SUC010,A. Torres
VEN004373,CLI00370,PROD0282,2025-01-17,2,14614.15,29228.3,Online,SUC002,C. Vargas
VEN004374,CLI00517,PROD0167,2025-04-17,5,1547.06,7735.3,Marketplace,SUC003,L. Pérez
VEN004375,CLI00900,PROD0119,2023-11-14,2,4861.59,9723.18,Call Center,SUC004,C. Vargas
VEN004376,CLI00222,PROD0066,2025-04-04,8,6963.5,55708.0,Distribuidor,SUC009,C. Vargas
VEN004377,CLI00809,PROD0089,2026-04-11,3,5130.53,15391.59,Call Center,SUC008,
VEN004378,CLI00633,PROD0251,2025-01-15,5,12782.67,63913.35,Online,SUC009,A. Torres
VEN004379,CLI01156,PROD0332,2025-07-13,9,5552.34,49971.06,Online,SUC008,M. Rojas
VEN004380,CLI00452,PROD0046,2023-07-12,6,7546.77,55206.37,Marketplace,SUC001,L. Pérez
VEN004381,CLI00354,PROD0196,2024-06-26,2,3718.01,7436.02,Call Center,SUC008,A. Torres
VEN004382,CLI00855,PROD0171,2024-06-26,1,5899.01,5899.01,Call Center,SUC002,L. Pérez
VEN004383,CLI00380,PROD0221,2024-08-04,5,4842.27,24211.35,Call Center,SUC999,
VEN004384,CLI00294,PROD9924,2024-08-08,7,11045.65,77319.55,,SUC006,L. Pérez
VEN004385,CLI00177,PROD0338,2023-08-23,10,3080.34,30803.4,Tienda,SUC008,
VEN004386,CLI00092,PROD0131,2025-11-02,10,14614.7,146147.0,Marketplace,SUC007,M. Rojas
VEN004387,CLI00043,PROD0309,2026-01-26,4,7000.85,28003.4,Tienda,SUC008,M. Rojas
VEN004388,CLI00804,PROD0167,2024-10-01,3,1547.06,4641.18,Tienda,SUC008,C. Vargas
VEN004389,CLI00005,PROD0249,2023-09-05,5,13197.69,65988.45,Call Center,SUC007,L. Pérez
VEN004390,CLI00554,PROD0002,2025-06-10,3,10953.38,32860.14,,SUC002,M. Rojas
VEN004391,CLI00722,PROD0098,2023-11-14,5,2293.82,11469.1,Call Center,SUC006,L. Pérez
VEN004392,CLI00790,PROD0045,2024-02-09,9,11119.42,100074.78,Tienda,SUC007,M. Rojas
VEN004393,CLI00181,PROD0107,2024-06-07,9,9235.48,83119.32,Online,SUC006,L. Pérez
VEN004394,CLI00149,PROD0005,2024-12-21,10,10044.03,100440.3,Call Center,SUC003,L. Pérez
VEN004395,CLI00290,PROD0247,2023-01-14,6,14061.3,84367.8,Call Center,SUC007,
VEN004396,CLI01031,PROD0327,2025-11-11,1,3254.42,3254.42,Call Center,SUC999,
VEN004397,CLI00353,PROD0007,2023-11-17,8,6409.82,51278.56,Marketplace,SUC002,M. Rojas
VEN004398,CLI00802,PROD0097,2024-09-20,4,2672.04,10688.16,Online,SUC999,M. Rojas
VEN004399,CLI00434,PROD0251,2023-08-04,9,12782.67,115044.03,,SUC004,M. Rojas
VEN004400,CLI00833,PROD0241,2025-07-13,3,3049.71,9149.13,Tienda,SUC004,M. Rojas
VEN004401,CLI00839,PROD0065,2025-07-04,8,4309.44,34475.52,,SUC007,C. Vargas
VEN004402,CLI00597,PROD0223,2024-11-18,10,7382.46,73824.6,Distribuidor,SUC009,A. Torres
VEN004403,CLI01190,PROD0325,2025-02-27,5,14517.63,72588.15,Distribuidor,SUC008,C. Vargas
VEN004404,CLI00603,PROD0299,2026-03-23,3,14557.94,43673.82,Call Center,SUC005,
VEN004405,CLI00398,PROD0038,2025-05-04,4,14480.27,57921.08,Marketplace,SUC006,C. Vargas
VEN004406,CLI00322,PROD0207,2025-10-30,7,841.92,5893.44,Call Center,SUC010,A. Torres
VEN004407,CLI00677,PROD0118,2025-05-15,7,341.22,2388.54,Marketplace,SUC999,
VEN004408,CLI00429,PROD0096,2024-01-27,1,8827.67,8827.67,Online,SUC007,A. Torres
VEN004409,CLI00423,PROD0055,2025-07-10,8,6998.21,55985.68,Distribuidor,SUC001,L. Pérez
VEN004410,CLI00499,PROD0155,2024-02-29,1,9905.19,9905.19,Distribuidor,SUC999,
VEN004411,CLI00454,PROD0097,2023-07-28,4,2672.04,10688.16,,SUC006,A. Torres
VEN004412,CLI01049,PROD0009,2025-03-26,2,13255.12,26510.24,Marketplace,SUC005,
VEN004413,CLI00024,PROD0081,2025-05-17,4,14280.1,57120.4,Tienda,SUC009,A. Torres
VEN004414,CLI00245,PROD0306,2025-10-22,4,3040.87,12163.48,Distribuidor,SUC010,L. Pérez
VEN004415,CLI00398,PROD0037,2024-12-25,2,11622.38,23244.76,Call Center,SUC999,M. Rojas
VEN004416,CLI01154,PROD0248,2023-07-13,9,10259.07,92331.63,Call Center,SUC008,M. Rojas
VEN004417,CLI00533,PROD0045,2026-04-02,6,11119.42,66716.52,Online,SUC001,C. Vargas
VEN004418,CLI00874,PROD0007,2025-05-10,9,6409.82,57688.38,Tienda,SUC004,C. Vargas
VEN004419,CLI00724,PROD0031,2025-03-24,5,7041.94,35209.7,Online,SUC003,C. Vargas
VEN004420,CLI00358,PROD0074,2025-10-09,5,3209.01,16045.05,Distribuidor,SUC999,
VEN004421,CLI00270,PROD0075,2023-08-03,6,5312.77,31876.62,,SUC009,M. Rojas
